arrival_date,sku_name,category,mandi_name,zone,min_price_rs_kg,max_price_rs_kg,modal_price_rs_kg,arrival_qty_mt
2026-03-09,Spinach,Volatile,Gazipur APMC,East,12.0,16.0,14.0,13.35
2026-03-10,Spinach,Volatile,Gazipur APMC,East,12.0,16.0,14.0,11.6
2026-03-16,Spinach,Volatile,Gazipur APMC,East,11.0,13.0,12.0,7.6
2026-03-17,Spinach,Volatile,Gazipur APMC,East,10.0,14.0,12.0,9.15
2026-03-23,Spinach,Volatile,Gazipur APMC,East,12.0,14.0,13.0,7.2
2026-03-26,Spinach,Volatile,Gazipur APMC,East,9.0,12.0,10.0,8.1
2026-03-27,Spinach,Volatile,Gazipur APMC,East,9.0,11.0,10.0,11.42
2026-03-29,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,10.87
2026-04-01,Spinach,Volatile,Gazipur APMC,East,14.0,16.0,15.0,10.8
2026-04-05,Spinach,Volatile,Gazipur APMC,East,7.0,9.0,8.0,12.7
2026-04-06,Spinach,Volatile,Gazipur APMC,East,7.0,9.0,8.0,6.25
2026-04-08,Spinach,Volatile,Gazipur APMC,East,9.0,11.0,10.0,7.25
2026-04-09,Spinach,Volatile,Gazipur APMC,East,9.0,11.0,10.0,9.25
2026-04-12,Spinach,Volatile,Gazipur APMC,East,9.0,11.0,10.0,6.25
2026-04-13,Spinach,Volatile,Gazipur APMC,East,12.0,16.0,14.0,5.05
2026-04-14,Spinach,Volatile,Gazipur APMC,East,15.0,19.0,17.0,9.17
2026-04-15,Spinach,Volatile,Gazipur APMC,East,12.0,16.0,14.0,6.26
2026-04-16,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,7.25
2026-04-17,Spinach,Volatile,Gazipur APMC,East,10.0,14.0,12.0,7.82
2026-04-18,Spinach,Volatile,Gazipur APMC,East,10.0,14.0,12.0,3.56
2026-04-19,Spinach,Volatile,Gazipur APMC,East,12.0,14.0,13.0,5.26
2026-04-20,Spinach,Volatile,Gazipur APMC,East,10.0,14.0,12.0,6.15
2026-04-21,Spinach,Volatile,Gazipur APMC,East,12.0,16.0,14.0,8.25
2026-04-22,Spinach,Volatile,Gazipur APMC,East,12.0,16.0,14.0,6.15
2026-04-23,Spinach,Volatile,Gazipur APMC,East,8.0,10.0,9.0,8.46
2026-04-24,Spinach,Volatile,Gazipur APMC,East,6.0,10.0,8.0,6.15
2026-04-27,Spinach,Volatile,Gazipur APMC,East,7.0,9.0,8.0,6.35
2026-04-28,Spinach,Volatile,Gazipur APMC,East,6.0,8.0,7.0,8.85
2026-04-29,Spinach,Volatile,Gazipur APMC,East,6.0,8.0,7.0,8.1
2026-04-30,Spinach,Volatile,Gazipur APMC,East,6.0,8.0,7.0,5.95
2026-05-01,Spinach,Volatile,Gazipur APMC,East,8.0,12.0,10.0,6.8
2026-05-02,Spinach,Volatile,Gazipur APMC,East,6.0,8.0,7.0,5.94
2026-05-03,Spinach,Volatile,Gazipur APMC,East,7.0,9.0,8.0,6.95
2026-05-04,Spinach,Volatile,Gazipur APMC,East,7.0,9.0,8.0,4.6
2026-05-05,Spinach,Volatile,Gazipur APMC,East,7.0,9.0,8.0,5.83
2026-05-06,Spinach,Volatile,Gazipur APMC,East,8.0,12.0,10.0,5.79
2026-05-07,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,7.65
2026-05-09,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,6.25
2026-05-10,Spinach,Volatile,Gazipur APMC,East,8.0,10.0,9.0,6.05
2026-05-11,Spinach,Volatile,Gazipur APMC,East,8.0,10.0,9.0,8.25
2026-05-12,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,11.0
2026-05-13,Spinach,Volatile,Gazipur APMC,East,9.0,11.0,10.0,7.05
2026-05-14,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,5.75
2026-05-15,Spinach,Volatile,Gazipur APMC,East,11.0,13.0,12.0,9.5
2026-05-16,Spinach,Volatile,Gazipur APMC,East,11.0,13.0,12.0,10.3
2026-05-17,Spinach,Volatile,Gazipur APMC,East,10.0,12.0,11.0,6.05
2026-05-18,Spinach,Volatile,Gazipur APMC,East,8.0,12.0,10.0,5.4
2026-05-19,Spinach,Volatile,Gazipur APMC,East,10.0,14.0,12.0,4.15
2026-05-20,Spinach,Volatile,Gazipur APMC,East,16.0,20.0,18.0,7.55
2025-11-08,Spinach,Volatile,Keshopur APMC,West,16.0,28.0,23.0,79.6
2025-11-09,Spinach,Volatile,Keshopur APMC,West,15.0,25.0,20.0,6.95
2025-11-10,Spinach,Volatile,Keshopur APMC,West,20.0,30.0,26.0,10.57
2025-11-11,Spinach,Volatile,Keshopur APMC,West,20.0,26.0,20.03,7.66
2025-11-13,Spinach,Volatile,Keshopur APMC,West,20.0,30.0,26.0,3.65
2025-11-14,Spinach,Volatile,Keshopur APMC,West,10.0,14.0,12.0,11.2
2025-11-15,Spinach,Volatile,Keshopur APMC,West,10.0,13.0,12.0,5.78
2025-11-16,Spinach,Volatile,Keshopur APMC,West,11.0,19.0,15.0,6.3
2025-11-17,Spinach,Volatile,Keshopur APMC,West,10.0,14.0,12.0,4.23
2025-11-18,Spinach,Volatile,Keshopur APMC,West,10.0,14.0,12.5,9.54
2025-11-20,Spinach,Volatile,Keshopur APMC,West,10.0,13.0,12.0,6.6
2025-11-23,Spinach,Volatile,Keshopur APMC,West,10.0,18.0,14.0,11.69
2025-11-24,Spinach,Volatile,Keshopur APMC,West,10.0,14.0,12.5,8.78
2025-11-27,Spinach,Volatile,Keshopur APMC,West,10.0,20.0,15.0,8.41
2025-11-28,Spinach,Volatile,Keshopur APMC,West,10.0,14.0,12.0,9.13
2025-11-30,Spinach,Volatile,Keshopur APMC,West,8.0,12.0,10.0,14.3
2025-12-01,Spinach,Volatile,Keshopur APMC,West,8.0,14.0,12.5,10.16
2025-12-02,Spinach,Volatile,Keshopur APMC,West,8.0,12.0,10.0,6.18
2025-12-04,Spinach,Volatile,Keshopur APMC,West,8.0,12.0,11.0,7.18
2025-12-05,Spinach,Volatile,Keshopur APMC,West,6.0,12.0,9.5,6.88
2025-12-06,Spinach,Volatile,Keshopur APMC,West,7.0,11.0,9.5,11.43
2025-12-07,Spinach,Volatile,Keshopur APMC,West,7.0,10.0,9.0,16.75
2025-12-08,Spinach,Volatile,Keshopur APMC,West,6.0,14.0,10.0,20.19
2025-12-09,Spinach,Volatile,Keshopur APMC,West,6.0,9.0,8.0,16.5
2025-12-11,Spinach,Volatile,Keshopur APMC,West,6.0,9.0,8.5,10.45
2025-12-12,Spinach,Volatile,Keshopur APMC,West,6.0,10.0,8.0,11.33
2025-12-14,Spinach,Volatile,Keshopur APMC,West,8.0,12.0,10.0,16.17
2025-12-15,Spinach,Volatile,Keshopur APMC,West,7.0,12.0,9.0,22.45
2025-12-16,Spinach,Volatile,Keshopur APMC,West,8.0,12.0,11.0,13.8
2025-12-18,Spinach,Volatile,Keshopur APMC,West,5.0,9.0,7.5,12.29
2025-12-19,Spinach,Volatile,Keshopur APMC,West,6.5,9.5,8.0,23.23
2025-12-20,Spinach,Volatile,Keshopur APMC,West,6.0,9.0,7.5,10.15
2025-12-21,Spinach,Volatile,Keshopur APMC,West,7.0,9.0,8.5,20.46
2025-12-22,Spinach,Volatile,Keshopur APMC,West,6.0,9.0,8.5,11.69
2025-12-23,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.5,15.67
2025-12-26,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.5,24.72
2025-12-27,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.5,17.56
2026-01-01,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.5,6.55
2026-01-02,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.5,8.6
2026-01-03,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.5,14.46
2026-01-04,Spinach,Volatile,Keshopur APMC,West,5.0,9.0,8.5,12.76
2026-01-05,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.5,23.65
2026-01-06,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.0,19.04
2026-01-08,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.5,12.16
2026-01-09,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.5,19.31
2026-01-11,Spinach,Volatile,Keshopur APMC,West,6.0,10.0,9.0,14.06
2026-01-12,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.5,13.18
2026-01-13,Spinach,Volatile,Keshopur APMC,West,5.0,9.0,8.0,16.14
2026-01-15,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.5,8.45
2026-01-16,Spinach,Volatile,Keshopur APMC,West,4.0,7.0,6.5,12.9
2026-01-17,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.0,14.37
2026-01-18,Spinach,Volatile,Keshopur APMC,West,4.0,6.0,5.5,13.65
2026-01-19,Spinach,Volatile,Keshopur APMC,West,4.0,7.0,6.5,9.66
2026-01-20,Spinach,Volatile,Keshopur APMC,West,4.0,7.0,6.0,12.61
2026-01-22,Spinach,Volatile,Keshopur APMC,West,4.0,7.0,6.0,8.58
2026-01-23,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.0,18.1
2026-01-24,Spinach,Volatile,Keshopur APMC,West,4.0,6.0,5.0,2.79
2026-01-29,Spinach,Volatile,Keshopur APMC,West,4.0,6.0,5.0,10.05
2026-01-30,Spinach,Volatile,Keshopur APMC,West,4.0,7.0,6.0,19.58
2026-01-31,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.0,25.13
2026-02-01,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,6.5,12.74
2026-02-02,Spinach,Volatile,Keshopur APMC,West,5.0,7.0,6.0,10.99
2026-02-03,Spinach,Volatile,Keshopur APMC,West,5.0,9.0,8.0,17.31
2026-02-05,Spinach,Volatile,Keshopur APMC,West,5.0,8.0,7.0,14.28
2026-02-06,Spinach,Volatile,Keshopur APMC,West,6.0,9.0,8.5,15.95
2026-02-07,Spinach,Volatile,Keshopur APMC,West,6.0,10.0,7.5,11.49
2026-02-08,Spinach,Volatile,Keshopur APMC,West,8.0,13.0,9.5,13.96
2026-02-09,Spinach,Volatile,Keshopur APMC,West,10.0,15.0,12.5,16.6
2026-02-12,Spinach,Volatile,Keshopur APMC,West,6.0,12.0,9.5,10.82
2026-02-13,Spinach,Volatile,Keshopur APMC,West,7.0,12.0,9.5,10.25
2026-02-14,Spinach,Volatile,Keshopur APMC,West,8.0,12.0,10.0,14.67
2026-02-21,Spinach,Volatile,Keshopur APMC,West,5.0,10.0,8.5,7.97
2026-02-24,Spinach,Volatile,Keshopur APMC,West,5.0,9.0,8.0,13.5
2026-02-26,Spinach,Volatile,Keshopur APMC,West,15.0,18.0,17.5,9.69
2026-02-27,Spinach,Volatile,Keshopur APMC,West,10.0,20.0,16.0,8.59
2026-03-03,Spinach,Volatile,Keshopur APMC,West,8.0,14.0,11.0,8.06
2026-03-06,Spinach,Volatile,Keshopur APMC,West,12.0,17.0,14.5,9.9
2026-03-07,Spinach,Volatile,Keshopur APMC,West,12.0,17.0,14.5,9.7
2026-03-08,Spinach,Volatile,Keshopur APMC,West,12.0,20.0,17.0,4.2
2026-03-09,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,19.0,10.3
2026-03-10,Spinach,Volatile,Keshopur APMC,West,15.0,25.0,21.5,7.78
2026-03-12,Spinach,Volatile,Keshopur APMC,West,12.0,20.0,17.5,8.7
2026-03-13,Spinach,Volatile,Keshopur APMC,West,16.0,23.0,21.5,8.4
2026-03-14,Spinach,Volatile,Keshopur APMC,West,13.0,24.0,19.0,10.8
2026-03-15,Spinach,Volatile,Keshopur APMC,West,12.0,22.0,19.5,17.8
2026-03-16,Spinach,Volatile,Keshopur APMC,West,13.0,22.0,18.0,2.4
2026-03-19,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,19.5,6.6
2026-03-20,Spinach,Volatile,Keshopur APMC,West,14.0,20.0,17.0,4.0
2026-03-21,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,18.0,3.6
2026-03-22,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,20.0,5.6
2026-03-23,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,18.5,3.5
2026-03-24,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,19.0,7.0
2026-03-27,Spinach,Volatile,Keshopur APMC,West,14.0,24.0,18.0,3.7
2026-03-28,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,18.0,7.7
2026-03-29,Spinach,Volatile,Keshopur APMC,West,12.0,20.0,16.0,6.7
2026-03-30,Spinach,Volatile,Keshopur APMC,West,12.0,22.0,16.0,9.0
2026-03-31,Spinach,Volatile,Keshopur APMC,West,12.0,22.0,17.0,4.2
2026-04-02,Spinach,Volatile,Keshopur APMC,West,16.0,22.0,18.0,7.4
2026-04-03,Spinach,Volatile,Keshopur APMC,West,16.0,22.0,18.0,5.4
2026-04-04,Spinach,Volatile,Keshopur APMC,West,12.0,20.0,17.0,7.7
2026-04-05,Spinach,Volatile,Keshopur APMC,West,16.0,24.0,22.0,9.2
2026-04-06,Spinach,Volatile,Keshopur APMC,West,16.0,25.0,20.0,4.49
2026-04-07,Spinach,Volatile,Keshopur APMC,West,10.0,15.0,12.0,5.2
2026-04-09,Spinach,Volatile,Keshopur APMC,West,9.0,30.0,12.0,6.75
2026-04-10,Spinach,Volatile,Keshopur APMC,West,20.0,40.0,30.0,4.04
2026-04-12,Spinach,Volatile,Keshopur APMC,West,20.0,25.0,22.0,3.8
2026-04-13,Spinach,Volatile,Keshopur APMC,West,20.0,30.0,25.0,5.5
2026-04-14,Spinach,Volatile,Keshopur APMC,West,9.0,15.0,12.0,4.1
2026-04-16,Spinach,Volatile,Keshopur APMC,West,20.0,30.0,26.5,4.65
2026-04-18,Spinach,Volatile,Keshopur APMC,West,18.0,26.0,23.0,6.4
2026-04-19,Spinach,Volatile,Keshopur APMC,West,18.0,26.0,22.0,5.05
2026-04-20,Spinach,Volatile,Keshopur APMC,West,12.0,22.0,18.0,1.62
2026-04-21,Spinach,Volatile,Keshopur APMC,West,12.0,22.0,18.0,5.75
2026-04-23,Spinach,Volatile,Keshopur APMC,West,20.0,30.0,26.0,5.9
2026-04-24,Spinach,Volatile,Keshopur APMC,West,18.0,28.0,24.0,7.2
2026-04-25,Spinach,Volatile,Keshopur APMC,West,15.0,25.0,22.0,6.49
2026-05-01,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,20.0,7.89
2026-05-02,Spinach,Volatile,Keshopur APMC,West,20.0,28.0,24.0,3.3
2026-05-03,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,20.0,6.6
2026-05-04,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,20.0,8.1
2026-05-05,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,19.5,3.75
2026-05-07,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,20.0,5.5
2026-05-08,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,19.5,9.55
2026-05-09,Spinach,Volatile,Keshopur APMC,West,16.0,22.0,20.0,5.35
2026-05-10,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,20.0,7.0
2026-05-11,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,20.0,5.85
2026-05-12,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,18.0,9.95
2026-05-14,Spinach,Volatile,Keshopur APMC,West,14.0,24.0,20.0,2.8
2026-05-15,Spinach,Volatile,Keshopur APMC,West,15.0,22.0,19.0,7.35
2026-05-16,Spinach,Volatile,Keshopur APMC,West,16.0,22.0,20.0,5.45
2026-05-17,Spinach,Volatile,Keshopur APMC,West,14.0,22.0,19.0,5.5
2026-05-18,Spinach,Volatile,Keshopur APMC,West,12.0,20.0,17.5,4.72
2026-05-19,Spinach,Volatile,Keshopur APMC,West,15.0,25.0,21.5,5.1
2026-05-21,Spinach,Volatile,Keshopur APMC,West,12.0,18.0,16.0,2.95
2025-11-10,Tomato,Staple,Azadpur APMC,North,6.0,28.0,18.55,596.8
2025-12-01,Tomato,Staple,Azadpur APMC,North,16.0,48.0,32.55,524.7
2025-12-02,Tomato,Staple,Azadpur APMC,North,16.0,48.0,34.11,514.7
2025-12-03,Tomato,Staple,Azadpur APMC,North,12.0,38.0,30.4,550.7
2025-12-04,Tomato,Staple,Azadpur APMC,North,12.0,38.0,30.4,767.3
2025-12-05,Tomato,Staple,Azadpur APMC,North,12.0,38.0,30.91,766.0
2025-12-06,Tomato,Staple,Azadpur APMC,North,12.0,36.0,30.86,610.7
2025-12-08,Tomato,Staple,Azadpur APMC,North,12.0,38.0,30.86,393.2
2025-12-09,Tomato,Staple,Azadpur APMC,North,12.0,36.0,30.23,527.9
2025-12-10,Tomato,Staple,Azadpur APMC,North,12.0,36.0,30.23,518.9
2025-12-11,Tomato,Staple,Azadpur APMC,North,12.0,44.0,35.14,340.1
2025-12-15,Tomato,Staple,Azadpur APMC,North,12.0,44.0,36.0,485.2
2025-12-16,Tomato,Staple,Azadpur APMC,North,16.0,50.0,38.57,398.7
2025-12-17,Tomato,Staple,Azadpur APMC,North,16.0,52.0,39.43,630.6
2025-12-18,Tomato,Staple,Azadpur APMC,North,12.0,48.0,38.0,471.9
2025-12-19,Tomato,Staple,Azadpur APMC,North,12.0,48.0,38.0,638.7
2025-12-20,Tomato,Staple,Azadpur APMC,North,12.0,46.0,37.43,413.3
2025-12-22,Tomato,Staple,Azadpur APMC,North,12.0,46.0,37.43,312.9
2025-12-23,Tomato,Staple,Azadpur APMC,North,12.0,52.0,37.6,418.9
2025-12-24,Tomato,Staple,Azadpur APMC,North,12.0,52.0,37.6,639.9
2025-12-25,Tomato,Staple,Azadpur APMC,North,12.0,52.0,37.6,670.6
2025-12-26,Tomato,Staple,Azadpur APMC,North,16.0,52.0,39.2,632.8
2025-12-27,Tomato,Staple,Azadpur APMC,North,16.0,52.0,39.2,420.5
2025-12-29,Tomato,Staple,Azadpur APMC,North,16.0,52.0,39.2,578.3
2025-12-30,Tomato,Staple,Azadpur APMC,North,16.0,52.0,39.2,443.3
2025-12-31,Tomato,Staple,Azadpur APMC,North,15.0,48.0,36.8,570.8
2026-01-01,Tomato,Staple,Azadpur APMC,North,16.0,48.0,35.2,486.1
2026-01-02,Tomato,Staple,Azadpur APMC,North,16.0,48.0,34.4,395.7
2026-01-03,Tomato,Staple,Azadpur APMC,North,16.0,48.0,34.4,325.2
2026-01-05,Tomato,Staple,Azadpur APMC,North,16.0,48.0,35.2,568.9
2026-01-06,Tomato,Staple,Azadpur APMC,North,24.0,48.0,36.8,538.6
2026-01-07,Tomato,Staple,Azadpur APMC,North,20.0,44.0,35.2,673.9
2026-01-08,Tomato,Staple,Azadpur APMC,North,16.0,44.0,32.4,590.1
2026-01-09,Tomato,Staple,Azadpur APMC,North,16.0,44.0,32.4,487.4
2026-01-12,Tomato,Staple,Azadpur APMC,North,16.0,44.0,35.6,615.9
2026-01-13,Tomato,Staple,Azadpur APMC,North,8.0,36.0,25.2,473.6
2026-01-14,Tomato,Staple,Azadpur APMC,North,8.0,36.0,25.2,541.3
2026-01-15,Tomato,Staple,Azadpur APMC,North,8.0,32.0,22.8,537.9
2026-01-16,Tomato,Staple,Azadpur APMC,North,12.0,28.0,23.2,461.2
2026-01-17,Tomato,Staple,Azadpur APMC,North,12.0,28.0,23.2,588.1
2026-01-19,Tomato,Staple,Azadpur APMC,North,12.0,28.0,23.04,521.3
2026-01-20,Tomato,Staple,Azadpur APMC,North,12.0,28.0,23.04,689.1
2026-01-21,Tomato,Staple,Azadpur APMC,North,12.0,28.0,23.68,671.6
2026-01-22,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.4,615.8
2026-01-23,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.0,564.0
2026-01-24,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.0,638.8
2026-01-27,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.0,204.5
2026-01-28,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.4,772.7
2026-01-29,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.4,330.8
2026-01-30,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.4,537.9
2026-01-31,Tomato,Staple,Azadpur APMC,North,12.0,28.0,22.4,537.9
2026-02-02,Tomato,Staple,Azadpur APMC,North,4.0,20.0,11.73,675.9
2026-02-03,Tomato,Staple,Azadpur APMC,North,4.0,20.0,11.51,538.4
2026-02-04,Tomato,Staple,Azadpur APMC,North,4.0,20.0,11.51,569.8
2026-02-05,Tomato,Staple,Azadpur APMC,North,4.0,20.0,11.51,399.3
2026-02-06,Tomato,Staple,Azadpur APMC,North,4.0,20.0,11.51,610.0
2026-02-07,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.13,605.3
2026-02-09,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.53,677.4
2026-02-10,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.53,573.1
2026-02-11,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.89,606.3
2026-02-12,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.89,548.7
2026-02-13,Tomato,Staple,Azadpur APMC,North,6.0,20.0,13.38,546.1
2026-02-16,Tomato,Staple,Azadpur APMC,North,6.0,20.0,13.38,619.2
2026-02-17,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.36,490.6
2026-02-18,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.18,639.4
2026-02-19,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.18,630.8
2026-02-20,Tomato,Staple,Azadpur APMC,North,6.0,20.0,12.18,738.2
2026-02-21,Tomato,Staple,Azadpur APMC,North,6.0,22.0,14.69,651.6
2026-02-23,Tomato,Staple,Azadpur APMC,North,6.0,22.0,14.69,963.4
2026-02-24,Tomato,Staple,Azadpur APMC,North,6.0,22.0,14.69,862.1
2026-02-25,Tomato,Staple,Azadpur APMC,North,6.0,22.0,15.31,885.6
2026-02-26,Tomato,Staple,Azadpur APMC,North,6.0,22.0,15.31,889.7
2026-02-27,Tomato,Staple,Azadpur APMC,North,6.0,22.0,15.31,721.8
2026-02-28,Tomato,Staple,Azadpur APMC,North,4.0,14.0,10.8,643.5
2026-03-02,Tomato,Staple,Azadpur APMC,North,4.0,16.0,10.8,700.3
2026-03-03,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.6,540.7
2026-03-05,Tomato,Staple,Azadpur APMC,North,4.0,18.0,13.0,304.2
2026-03-06,Tomato,Staple,Azadpur APMC,North,8.0,20.0,15.0,313.3
2026-03-09,Tomato,Staple,Azadpur APMC,North,8.0,20.0,15.0,742.1
2026-03-10,Tomato,Staple,Azadpur APMC,North,6.0,28.0,16.56,805.6
2026-03-11,Tomato,Staple,Azadpur APMC,North,6.0,28.0,16.56,1016.7
2026-03-12,Tomato,Staple,Azadpur APMC,North,6.0,28.0,17.12,1026.3
2026-03-13,Tomato,Staple,Azadpur APMC,North,6.0,28.0,17.12,729.7
2026-03-16,Tomato,Staple,Azadpur APMC,North,6.0,28.0,17.12,607.2
2026-03-17,Tomato,Staple,Azadpur APMC,North,8.0,22.0,14.8,1003.3
2026-03-19,Tomato,Staple,Azadpur APMC,North,6.0,18.0,13.28,964.0
2026-03-20,Tomato,Staple,Azadpur APMC,North,6.0,18.0,12.56,772.3
2026-03-24,Tomato,Staple,Azadpur APMC,North,6.0,18.0,13.44,553.5
2026-03-26,Tomato,Staple,Azadpur APMC,North,8.0,18.0,12.48,855.6
2026-03-27,Tomato,Staple,Azadpur APMC,North,8.0,18.0,12.48,855.6
2026-03-28,Tomato,Staple,Azadpur APMC,North,8.0,18.0,12.0,776.0
2026-03-30,Tomato,Staple,Azadpur APMC,North,6.0,18.0,12.0,475.7
2026-04-01,Tomato,Staple,Azadpur APMC,North,8.0,18.0,13.28,797.2
2026-04-03,Tomato,Staple,Azadpur APMC,North,8.0,18.0,13.28,494.1
2026-04-04,Tomato,Staple,Azadpur APMC,North,6.0,18.0,13.52,672.6
2026-04-06,Tomato,Staple,Azadpur APMC,North,8.0,16.0,12.48,830.8
2026-04-07,Tomato,Staple,Azadpur APMC,North,8.0,16.0,12.48,572.6
2026-04-08,Tomato,Staple,Azadpur APMC,North,8.0,16.0,12.48,771.6
2026-04-09,Tomato,Staple,Azadpur APMC,North,8.0,16.0,12.48,925.4
2026-04-10,Tomato,Staple,Azadpur APMC,North,8.0,14.0,11.2,722.0
2026-04-13,Tomato,Staple,Azadpur APMC,North,7.2,16.0,13.2,847.8
2026-04-14,Tomato,Staple,Azadpur APMC,North,7.2,16.0,13.2,557.9
2026-04-15,Tomato,Staple,Azadpur APMC,North,7.2,16.0,13.2,583.6
2026-04-17,Tomato,Staple,Azadpur APMC,North,6.0,28.0,20.48,439.5
2026-04-18,Tomato,Staple,Azadpur APMC,North,6.0,28.0,20.16,487.9
2026-04-20,Tomato,Staple,Azadpur APMC,North,6.0,28.0,19.6,653.5
2026-04-21,Tomato,Staple,Azadpur APMC,North,6.0,30.0,18.08,791.3
2026-04-22,Tomato,Staple,Azadpur APMC,North,6.0,30.0,17.6,714.1
2026-04-23,Tomato,Staple,Azadpur APMC,North,6.0,30.0,17.6,710.5
2026-04-24,Tomato,Staple,Azadpur APMC,North,10.0,26.0,16.0,626.8
2026-04-25,Tomato,Staple,Azadpur APMC,North,10.0,26.0,16.0,502.1
2026-04-27,Tomato,Staple,Azadpur APMC,North,4.0,26.0,16.0,533.6
2026-04-28,Tomato,Staple,Azadpur APMC,North,4.0,24.0,15.84,556.6
2026-04-29,Tomato,Staple,Azadpur APMC,North,4.0,24.0,15.84,500.5
2026-04-30,Tomato,Staple,Azadpur APMC,North,4.0,24.0,15.84,650.2
2026-05-01,Tomato,Staple,Azadpur APMC,North,4.0,24.0,15.84,703.2
2026-05-02,Tomato,Staple,Azadpur APMC,North,4.0,24.0,15.52,789.9
2026-05-04,Tomato,Staple,Azadpur APMC,North,4.0,24.0,14.88,415.2
2026-05-05,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.68,330.5
2026-05-06,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.68,227.6
2026-05-07,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.04,328.5
2026-05-08,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.04,538.3
2026-05-11,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.52,306.5
2026-05-12,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.52,365.5
2026-05-13,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.75,431.4
2026-05-14,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.75,421.6
2026-05-15,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.75,501.2
2026-05-16,Tomato,Staple,Azadpur APMC,North,4.0,16.0,14.0,393.1
2026-05-18,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.92,406.0
2026-05-19,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.92,501.8
2026-05-20,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.92,443.8
2026-05-21,Tomato,Staple,Azadpur APMC,North,4.0,16.0,11.92,471.7
2025-11-16,Tomato,Staple,Gazipur APMC,East,48.0,52.0,50.0,213.92
2025-11-21,Tomato,Staple,Gazipur APMC,East,42.0,47.0,45.0,158.62
2025-11-23,Tomato,Staple,Gazipur APMC,East,48.0,52.0,50.0,64.62
2025-11-25,Tomato,Staple,Gazipur APMC,East,50.0,54.0,52.0,218.92
